atom_1,atom_2,atom_3,atom_4,atom_indices,element_1,element_2,element_3,element_4,elements,parameter_type,parameter_id,parameter_smirks,value,energy,qcarchive_id,grid_id,mapped_smiles,forcefield
0,5,-1,-1,"(0, 5)",C,C,,,"('C', 'C')",Electrostatics 1-4,,,2.8278589928576015,1.1367510455050214,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
0,5,-1,-1,"(0, 5)",C,C,,,"('C', 'C')",vdW 1-4,,,2.8278589928576015,1.4965725236944754,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
0,13,-1,-1,"(0, 13)",C,H,,,"('C', 'H')",Electrostatics 1-4,,,3.4216423568017142,-1.0005724160162153,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
0,13,-1,-1,"(0, 13)",C,H,,,"('C', 'H')",vdW 1-4,,,3.4216423568017142,-0.018381523312261987,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
0,5,-1,-1,"(0, 5)",C,C,,,"('C', 'C')",Electrostatics 1-4,,,2.8278589928576015,1.1367510455050214,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
0,5,-1,-1,"(0, 5)",C,C,,,"('C', 'C')",vdW 1-4,,,2.8278589928576015,1.4965725236944754,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
0,14,-1,-1,"(0, 14)",C,H,,,"('C', 'H')",Electrostatics 1-4,,,3.4216435344188336,-1.0005720716521125,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
0,14,-1,-1,"(0, 14)",C,H,,,"('C', 'H')",vdW 1-4,,,3.4216435344188336,-0.018381520252124993,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
1,4,-1,-1,"(1, 4)",C,C,,,"('C', 'C')",Electrostatics 1-4,,,2.820312343158539,1.2455548743761617,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
1,4,-1,-1,"(1, 4)",C,C,,,"('C', 'C')",vdW 1-4,,,2.820312343158539,1.5552636698295916,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
1,12,-1,-1,"(1, 12)",C,H,,,"('C', 'H')",Electrostatics 1-4,,,3.42495171601041,-1.447509926550669,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
1,12,-1,-1,"(1, 12)",C,H,,,"('C', 'H')",vdW 1-4,,,3.42495171601041,-0.018372387615233937,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
1,4,-1,-1,"(1, 4)",C,C,,,"('C', 'C')",Electrostatics 1-4,,,2.820312343158539,1.2455548743761617,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
1,4,-1,-1,"(1, 4)",C,C,,,"('C', 'C')",vdW 1-4,,,2.820312343158539,1.5552636698295916,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
1,7,-1,-1,"(1, 7)",C,C,,,"('C', 'C')",Electrostatics 1-4,,,3.8377863209772523,0.03786541504913281,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
1,7,-1,-1,"(1, 7)",C,C,,,"('C', 'C')",vdW 1-4,,,3.8377863209772523,-0.04860253107900598,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
2,3,-1,-1,"(2, 3)",C,C,,,"('C', 'C')",Electrostatics 1-4,,,2.8200466867167493,1.2456722091981485,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
2,3,-1,-1,"(2, 3)",C,C,,,"('C', 'C')",vdW 1-4,,,2.8200466867167493,1.5573699892754473,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
2,11,-1,-1,"(2, 11)",C,H,,,"('C', 'H')",Electrostatics 1-4,,,3.4258622816676625,-1.4471251904698572,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
2,11,-1,-1,"(2, 11)",C,H,,,"('C', 'H')",vdW 1-4,,,3.4258622816676625,-0.01836968747128896,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
2,3,-1,-1,"(2, 3)",C,C,,,"('C', 'C')",Electrostatics 1-4,,,2.8200466867167493,1.2456722091981485,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
2,3,-1,-1,"(2, 3)",C,C,,,"('C', 'C')",vdW 1-4,,,2.8200466867167493,1.5573699892754473,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
2,7,-1,-1,"(2, 7)",C,C,,,"('C', 'C')",Electrostatics 1-4,,,3.8340361812730026,0.03790245189220883,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
2,7,-1,-1,"(2, 7)",C,C,,,"('C', 'C')",vdW 1-4,,,3.8340361812730026,-0.04858942206669392,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
3,10,-1,-1,"(3, 10)",C,H,,,"('C', 'H')",Electrostatics 1-4,,,3.429073145547895,-1.3602918359743301,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
3,10,-1,-1,"(3, 10)",C,H,,,"('C', 'H')",vdW 1-4,,,3.429073145547895,-0.018359534008486396,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
3,14,-1,-1,"(3, 14)",C,H,,,"('C', 'H')",Electrostatics 1-4,,,3.4330648679897497,-1.1531850825808767,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
3,14,-1,-1,"(3, 14)",C,H,,,"('C', 'H')",vdW 1-4,,,3.4330648679897497,-0.018345561418118432,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
3,6,-1,-1,"(3, 6)",C,C,,,"('C', 'C')",Electrostatics 1-4,,,3.162620698790734,0.9797748134891098,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
3,6,-1,-1,"(3, 6)",C,C,,,"('C', 'C')",vdW 1-4,,,3.162620698790734,0.1986654545016248,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
3,8,-1,-1,"(3, 8)",C,C,,,"('C', 'C')",Electrostatics 1-4,,,3.690630078849302,0.1705464703563173,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
3,8,-1,-1,"(3, 8)",C,C,,,"('C', 'C')",vdW 1-4,,,3.690630078849302,-0.044559557915367816,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
3,17,-1,-1,"(3, 17)",C,H,,,"('C', 'H')",Electrostatics 1-4,,,3.137517184324309,-1.0052671946786564,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
3,17,-1,-1,"(3, 17)",C,H,,,"('C', 'H')",vdW 1-4,,,3.137517184324309,-0.008646865995266265,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
4,10,-1,-1,"(4, 10)",C,H,,,"('C', 'H')",Electrostatics 1-4,,,3.4298716264612223,-1.3599751573385463,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
4,10,-1,-1,"(4, 10)",C,H,,,"('C', 'H')",vdW 1-4,,,3.4298716264612223,-0.01835685770322282,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
4,13,-1,-1,"(4, 13)",C,H,,,"('C', 'H')",Electrostatics 1-4,,,3.4340418206709744,-1.1528570122435868,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
4,13,-1,-1,"(4, 13)",C,H,,,"('C', 'H')",vdW 1-4,,,3.4340418206709744,-0.01834191774481892,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
4,6,-1,-1,"(4, 6)",C,C,,,"('C', 'C')",Electrostatics 1-4,,,3.787508331664079,0.8181252248052651,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
4,6,-1,-1,"(4, 6)",C,C,,,"('C', 'C')",vdW 1-4,,,3.787508331664079,-0.04810093855234642,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
4,8,-1,-1,"(4, 8)",C,C,,,"('C', 'C')",Electrostatics 1-4,,,3.2688939881468047,0.19254950928997158,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
4,8,-1,-1,"(4, 8)",C,C,,,"('C', 'C')",vdW 1-4,,,3.2688939881468047,0.08692445660774537,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
4,17,-1,-1,"(4, 17)",C,H,,,"('C', 'H')",Electrostatics 1-4,,,3.0307132688504947,-1.0406933346545375,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
4,17,-1,-1,"(4, 17)",C,H,,,"('C', 'H')",vdW 1-4,,,3.0307132688504947,0.005109572412662595,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
5,11,-1,-1,"(5, 11)",C,H,,,"('C', 'H')",Electrostatics 1-4,,,3.4343912980121507,-1.5275208733553183,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
5,11,-1,-1,"(5, 11)",C,H,,,"('C', 'H')",vdW 1-4,,,3.4343912980121507,-0.0183405931786688,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
5,12,-1,-1,"(5, 12)",C,H,,,"('C', 'H')",Electrostatics 1-4,,,3.4341443677718426,-1.527630708893938,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
5,12,-1,-1,"(5, 12)",C,H,,,"('C', 'H')",vdW 1-4,,,3.4341443677718426,-0.01834153022986174,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
5,8,-1,-1,"(5, 8)",C,C,,,"('C', 'C')",Electrostatics 1-4,,,2.6211394628773714,0.27260628674954634,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
5,8,-1,-1,"(5, 8)",C,C,,,"('C', 'C')",vdW 1-4,,,2.6211394628773714,3.9285871941493924,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
5,15,-1,-1,"(5, 15)",C,H,,,"('C', 'H')",Electrostatics 1-4,,,3.5262701453342107,-1.1103635291239626,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
5,15,-1,-1,"(5, 15)",C,H,,,"('C', 'H')",vdW 1-4,,,3.5262701453342107,-0.018141549060242797,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
5,16,-1,-1,"(5, 16)",C,H,,,"('C', 'H')",Electrostatics 1-4,,,2.7986014660364815,-1.3990708611908953,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
5,16,-1,-1,"(5, 16)",C,H,,,"('C', 'H')",vdW 1-4,,,2.7986014660364815,0.0912503207163644,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
5,6,-1,-1,"(5, 6)",C,C,,,"('C', 'C')",Electrostatics 1-4,,,2.6245673685367015,1.3402888319247321,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
5,6,-1,-1,"(5, 6)",C,C,,,"('C', 'C')",vdW 1-4,,,2.6245673685367015,3.8598851722630303,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
5,9,-1,-1,"(5, 9)",C,N,,,"('C', 'N')",Electrostatics 1-4,,,3.889650331200295,7.033413432706002,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
5,9,-1,-1,"(5, 9)",C,N,,,"('C', 'N')",vdW 1-4,,,3.889650331200295,-0.05810742384620845,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
5,18,-1,-1,"(5, 18)",C,H,,,"('C', 'H')",Electrostatics 1-4,,,2.764768402438419,-1.9475416236637504,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
5,18,-1,-1,"(5, 18)",C,H,,,"('C', 'H')",vdW 1-4,,,2.764768402438419,-0.006211415991943845,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
6,9,-1,-1,"(6, 9)",C,N,,,"('C', 'N')",Electrostatics 1-4,,,2.5919226734990413,8.798467793436494,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
6,9,-1,-1,"(6, 9)",C,N,,,"('C', 'N')",vdW 1-4,,,2.5919226734990413,3.6455964777527403,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
6,18,-1,-1,"(6, 18)",C,H,,,"('C', 'H')",Electrostatics 1-4,,,2.2301100054607694,-2.0126654958657917,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
6,18,-1,-1,"(6, 18)",C,H,,,"('C', 'H')",vdW 1-4,,,2.2301100054607694,0.4729763504270897,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
6,17,-1,-1,"(6, 17)",C,H,,,"('C', 'H')",Electrostatics 1-4,,,2.2571298254407415,-1.3223493596018,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
6,17,-1,-1,"(6, 17)",C,H,,,"('C', 'H')",vdW 1-4,,,2.2571298254407415,2.17507411453526,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
6,19,-1,-1,"(6, 19)",C,H,,,"('C', 'H')",Electrostatics 1-4,,,3.277417518320028,-4.000677489929991,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
6,19,-1,-1,"(6, 19)",C,H,,,"('C', 'H')",vdW 1-4,,,3.277417518320028,-0.007194933113593452,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
6,20,-1,-1,"(6, 20)",C,H,,,"('C', 'H')",Electrostatics 1-4,,,3.256150442269882,-4.0268073367963835,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
6,20,-1,-1,"(6, 20)",C,H,,,"('C', 'H')",vdW 1-4,,,3.256150442269882,-0.007447559527664689,17752100,-120,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
